#depth (m)	ice-age (yr b1950)	origin	thinning
2168.65	215.8666667	NaN	NaN
2169.2	215.9523333	NaN	NaN
2169.75	216.038	NaN	NaN
2170.3	216.127	NaN	NaN
2170.85	216.216	NaN	NaN
2171.4	216.305	NaN	NaN
2171.95	216.394	NaN	NaN
2172.5	216.483	NaN	NaN
2173.05	216.572	NaN	NaN
2173.6	216.658	NaN	NaN
2174.15	216.744	NaN	NaN
2174.7	216.83	NaN	NaN
2175.25	216.9116667	NaN	NaN
2175.8	216.9933333	NaN	NaN
2176.35	217.075	NaN	NaN
2176.9	217.156	NaN	NaN
2177.45	217.237	NaN	NaN
2178	217.318	NaN	NaN
2178.55	217.402	NaN	NaN
2179.1	217.486	NaN	NaN
2179.65	217.57	NaN	NaN
2180.2	217.657	NaN	NaN
2180.75	217.744	NaN	NaN
2181.3	217.831	NaN	NaN
2181.85	217.921	NaN	NaN
2182.4	218.011	NaN	NaN
2182.95	218.101	NaN	NaN
2183.5	218.196	NaN	NaN
2184.05	218.291	NaN	NaN
2184.6	218.386	NaN	NaN
2185.15	218.4803333	NaN	NaN
2185.7	218.5746667	NaN	NaN
2186.25	218.669	NaN	NaN
2186.8	218.7706667	NaN	NaN
2187.35	218.8723333	NaN	NaN
2187.9	218.974	NaN	NaN
2188.45	219.0806667	NaN	NaN
2189	219.1873333	NaN	NaN
2189.55	219.294	NaN	NaN
2190.1	219.3996667	NaN	NaN
2190.65	219.5053333	NaN	NaN
2191.2	219.611	NaN	NaN
2191.75	219.7213333	NaN	NaN
2192.3	219.8316667	NaN	NaN
2192.85	219.942	NaN	NaN
2193.4	220.062	NaN	NaN
2193.95	220.182	NaN	NaN
2194.5	220.302	NaN	NaN
2195.05	220.4206667	NaN	NaN
2195.6	220.5393333	NaN	NaN
2196.15	220.658	NaN	NaN
2196.7	220.773	NaN	NaN
2197.25	220.888	NaN	NaN
2197.8	221.003	NaN	NaN
2198.35	221.123	NaN	NaN
2198.9	221.243	NaN	NaN
2199.45	221.363	NaN	NaN
2200	221.487	NaN	NaN
2200.55	221.611	NaN	NaN
2201.1	221.735	NaN	NaN
2201.65	221.8633333	NaN	NaN
2202.2	221.9916667	NaN	NaN
2202.75	222.12	NaN	NaN
2203.3	222.2543333	NaN	NaN
2203.85	222.3886667	NaN	NaN
2204.4	222.523	NaN	NaN
2204.95	222.6613333	NaN	NaN
2205.5	222.7996667	NaN	NaN
2206.05	222.938	NaN	NaN
2206.6	223.0873333	NaN	NaN
2207.15	223.2366667	NaN	NaN
2207.7	223.386	NaN	NaN
2208.25	223.535	NaN	NaN
2208.8	223.684	NaN	NaN
2209.35	223.833	NaN	NaN
2209.9	223.989	NaN	NaN
2210.45	224.145	NaN	NaN
2211	224.301	NaN	NaN
2211.55	224.4613333	NaN	NaN
2212.1	224.6216667	NaN	NaN
2212.65	224.782	NaN	NaN
2213.2	224.9413333	NaN	NaN
2213.75	225.1006667	NaN	NaN
2214.3	225.26	NaN	NaN
2214.85	225.4253333	NaN	NaN
2215.4	225.5906667	NaN	NaN
2215.95	225.756	NaN	NaN
2216.5	225.9176667	NaN	NaN
2217.05	226.0793333	NaN	NaN
2217.6	226.241	NaN	NaN
2218.15	226.3966667	NaN	NaN
2218.7	226.5523333	NaN	NaN
2219.25	226.708	NaN	NaN
2219.8	226.86	NaN	NaN
2220.35	227.012	NaN	NaN
2220.9	227.164	NaN	NaN
2221.45	227.302	NaN	NaN
2222	227.44	NaN	NaN
2222.55	227.578	NaN	NaN
2223.1	227.7056667	NaN	NaN
2223.65	227.8333333	NaN	NaN
2224.2	227.961	NaN	NaN
2224.75	228.097	NaN	NaN
2225.3	228.233	NaN	NaN
2225.85	228.369	NaN	NaN
2226.4	228.51	NaN	NaN
2226.95	228.651	NaN	NaN
2227.5	228.792	NaN	NaN
2228.05	228.9496667	NaN	NaN
2228.6	229.1073333	NaN	NaN
2229.15	229.265	NaN	NaN
2229.7	229.428	NaN	NaN
2230.25	229.591	NaN	NaN
2230.8	229.754	NaN	NaN
2231.35	229.9243333	NaN	NaN
2231.9	230.0946667	NaN	NaN
2232.45	230.265	NaN	NaN
2233	230.4273333	NaN	NaN
2233.55	230.5896667	NaN	NaN
2234.1	230.752	NaN	NaN
2234.65	230.889	NaN	NaN
2235.2	231.026	NaN	NaN
2235.75	231.163	NaN	NaN
2236.3	231.3133333	NaN	NaN
2236.85	231.4636667	NaN	NaN
2237.4	231.614	NaN	NaN
2237.95	231.78	NaN	NaN
2238.5	231.946	NaN	NaN
2239.05	232.112	NaN	NaN
2239.6	232.2743333	NaN	NaN
2240.15	232.4366667	NaN	NaN
2240.7	232.599	NaN	NaN
2241.25	232.753	NaN	NaN
2241.8	232.907	NaN	NaN
2242.35	233.061	NaN	NaN
2242.9	233.2053333	NaN	NaN
2243.45	233.3496667	NaN	NaN
2244	233.494	NaN	NaN
2244.55	233.642	NaN	NaN
2245.1	233.79	NaN	NaN
2245.65	233.938	NaN	NaN
2246.2	234.0853333	NaN	NaN
2246.75	234.2326667	NaN	NaN
2247.3	234.38	NaN	NaN
2247.85	234.5213333	NaN	NaN
2248.4	234.6626667	NaN	NaN
2248.95	234.804	NaN	NaN
2249.5	234.9393333	NaN	NaN
2250.05	235.0746667	NaN	NaN
2250.6	235.21	NaN	NaN
2251.15	235.3463333	NaN	NaN
2251.7	235.4826667	NaN	NaN
2252.25	235.619	NaN	NaN
2252.8	235.754	NaN	NaN
2253.35	235.889	NaN	NaN
2253.9	236.024	NaN	NaN
2254.45	236.1466667	NaN	NaN
2255	236.2693333	NaN	NaN
2255.55	236.392	NaN	NaN
2256.1	236.513	NaN	NaN
2256.65	236.634	NaN	NaN
2257.2	236.755	NaN	NaN
2257.75	236.879	NaN	NaN
2258.3	237.003	NaN	NaN
2258.85	237.127	NaN	NaN
2259.4	237.2416667	NaN	NaN
2259.95	237.3563333	NaN	NaN
2260.5	237.471	NaN	NaN
2261.05	237.584	NaN	NaN
2261.6	237.697	NaN	NaN
2262.15	237.81	NaN	NaN
2262.7	237.9243333	NaN	NaN
2263.25	238.0386667	NaN	NaN
2263.8	238.153	NaN	NaN
2264.35	238.2676667	NaN	NaN
2264.9	238.3823333	NaN	NaN
2265.45	238.497	NaN	NaN
2266	238.611	NaN	NaN
2266.55	238.725	NaN	NaN
2267.1	238.839	NaN	NaN
2267.65	238.9486667	NaN	NaN
2268.2	239.0583333	NaN	NaN
2268.75	239.168	NaN	NaN
2269.3	239.2806667	NaN	NaN
2269.85	239.3933333	NaN	NaN
2270.4	239.506	NaN	NaN
2270.95	239.614	NaN	NaN
2271.5	239.722	NaN	NaN
2272.05	239.83	NaN	NaN
2272.6	239.9363333	NaN	NaN
2273.15	240.0426667	NaN	NaN
2273.7	240.149	NaN	NaN
2274.25	240.2576667	NaN	NaN
2274.8	240.3663333	NaN	NaN
2275.35	240.475	NaN	NaN
2275.9	240.584	NaN	NaN
2276.45	240.693	NaN	NaN
2277	240.802	NaN	NaN
2277.55	240.8986667	NaN	NaN
2278.1	240.9953333	NaN	NaN
2278.65	241.092	NaN	NaN
2279.2	241.1913333	NaN	NaN
2279.75	241.2906667	NaN	NaN
2280.3	241.39	NaN	NaN
2280.85	241.488	NaN	NaN
2281.4	241.586	NaN	NaN
2281.95	241.684	NaN	NaN
2282.5	241.7776667	NaN	NaN
2283.05	241.8713333	NaN	NaN
2283.6	241.965	NaN	NaN
2284.15	242.055	NaN	NaN
2284.7	242.145	NaN	NaN
2285.25	242.235	NaN	NaN
2285.8	242.3196667	NaN	NaN
2286.35	242.4043333	NaN	NaN
2286.9	242.489	NaN	NaN
2287.45	242.5723333	NaN	NaN
2288	242.6556667	NaN	NaN
2288.55	242.739	NaN	NaN
2289.1	242.8113333	NaN	NaN
2289.65	242.8836667	NaN	NaN
2290.2	242.956	NaN	NaN
2290.75	243.0273333	NaN	NaN
2291.3	243.0986667	NaN	NaN
2291.85	243.17	NaN	NaN
2292.4	243.2413333	NaN	NaN
2292.95	243.3126667	NaN	NaN
2293.5	243.384	NaN	NaN
2294.05	243.4553333	NaN	NaN
2294.6	243.5266667	NaN	NaN
2295.15	243.598	NaN	NaN
2295.7	243.6716667	NaN	NaN
2296.25	243.7453333	NaN	NaN
2296.8	243.819	NaN	NaN
2297.35	243.8943333	NaN	NaN
2297.9	243.9696667	NaN	NaN
2298.45	244.045	NaN	NaN
2299	244.1243333	NaN	NaN
2299.55	244.2036667	NaN	NaN
2300.1	244.283	NaN	NaN
2300.65	244.3653333	NaN	NaN
2301.2	244.4476667	NaN	NaN
2301.75	244.53	NaN	NaN
2302.3	244.6116667	NaN	NaN
2302.85	244.6933333	NaN	NaN
2303.4	244.775	NaN	NaN
2303.95	244.8643333	NaN	NaN
2304.5	244.9536667	NaN	NaN
2305.05	245.043	NaN	NaN
2305.6	245.1416667	NaN	NaN
2306.15	245.2403333	NaN	NaN
2306.7	245.339	NaN	NaN
2307.25	245.4483333	NaN	NaN
2307.8	245.5576667	NaN	NaN
2308.35	245.667	NaN	NaN
2308.9	245.7813333	NaN	NaN
2309.45	245.8956667	NaN	NaN
2310	246.01	NaN	NaN
2310.55	246.1313333	NaN	NaN
2311.1	246.2526667	NaN	NaN
2311.65	246.374	NaN	NaN
2312.2	246.5043333	NaN	NaN
2312.75	246.6346667	NaN	NaN
2313.3	246.765	NaN	NaN
2313.85	246.904	NaN	NaN
2314.4	247.043	NaN	NaN
2314.95	247.182	NaN	NaN
2315.5	247.3363333	NaN	NaN
2316.05	247.4906667	NaN	NaN
2316.6	247.645	NaN	NaN
2317.15	247.82	NaN	NaN
2317.7	247.995	NaN	NaN
2318.25	248.17	NaN	NaN
2318.8	248.342	NaN	NaN
2319.35	248.514	NaN	NaN
2319.9	248.686	NaN	NaN
2320.45	248.851	NaN	NaN
2321	249.016	NaN	NaN
2321.55	249.181	NaN	NaN
2322.1	249.34	NaN	NaN
2322.65	249.499	NaN	NaN
2323.2	249.658	NaN	NaN
2323.75	249.8243333	NaN	NaN
2324.3	249.9906667	NaN	NaN
2324.85	250.157	NaN	NaN
2325.4	250.331	NaN	NaN
2325.95	250.505	NaN	NaN
2326.5	250.679	NaN	NaN
2327.05	250.8663333	NaN	NaN
2327.6	251.0536667	NaN	NaN
2328.15	251.241	NaN	NaN
2328.7	251.4383333	NaN	NaN
2329.25	251.6356667	NaN	NaN
2329.8	251.833	NaN	NaN
2330.35	252.033	NaN	NaN
2330.9	252.233	NaN	NaN
2331.45	252.433	NaN	NaN
2332	252.628	NaN	NaN
2332.55	252.823	NaN	NaN
2333.1	253.018	NaN	NaN
2333.65	253.232	NaN	NaN
2334.2	253.446	NaN	NaN
2334.75	253.66	NaN	NaN
2335.3	253.8756667	NaN	NaN
2335.85	254.0913333	NaN	NaN
2336.4	254.307	NaN	NaN
2336.95	254.5173333	NaN	NaN
2337.5	254.7276667	NaN	NaN
2338.05	254.938	NaN	NaN
2338.6	255.1523333	NaN	NaN
2339.15	255.3666667	NaN	NaN
2339.7	255.581	NaN	NaN
2340.25	255.781	NaN	NaN
2340.8	255.981	NaN	NaN
2341.35	256.181	NaN	NaN
2341.9	256.394	NaN	NaN
2342.45	256.607	NaN	NaN
2343	256.82	NaN	NaN
2343.55	257.032	NaN	NaN
2344.1	257.244	NaN	NaN
2344.65	257.456	NaN	NaN
2345.2	257.6776667	NaN	NaN
2345.75	257.8993333	NaN	NaN
2346.3	258.121	NaN	NaN
2346.85	258.3326667	NaN	NaN
2347.4	258.5443333	NaN	NaN
2347.95	258.756	NaN	NaN
2348.5	258.966	NaN	NaN
2349.05	259.176	NaN	NaN
2349.6	259.386	NaN	NaN
2350.15	259.6023333	NaN	NaN
2350.7	259.8186667	NaN	NaN
2351.25	260.035	NaN	NaN
2351.8	260.2423333	NaN	NaN
2352.35	260.4496667	NaN	NaN
2352.9	260.657	NaN	NaN
2353.45	260.851	NaN	NaN
2354	261.045	NaN	NaN
2354.55	261.239	NaN	NaN
2355.1	261.448	NaN	NaN
2355.65	261.657	NaN	NaN
2356.2	261.866	NaN	NaN
2356.75	262.0756667	NaN	NaN
2357.3	262.2853333	NaN	NaN
2357.85	262.495	NaN	NaN
2358.4	262.7046667	NaN	NaN
2358.95	262.9143333	NaN	NaN
2359.5	263.124	NaN	NaN
2360.05	263.319	NaN	NaN
2360.6	263.514	NaN	NaN
2361.15	263.709	NaN	NaN
2361.7	263.8926667	NaN	NaN
2362.25	264.0763333	NaN	NaN
2362.8	264.26	NaN	NaN
2363.35	264.4533333	NaN	NaN
2363.9	264.6466667	NaN	NaN
2364.45	264.84	NaN	NaN
2365	265.0213333	NaN	NaN
2365.55	265.2026667	NaN	NaN
2366.1	265.384	NaN	NaN
2366.65	265.5593333	NaN	NaN
2367.2	265.7346667	NaN	NaN
2367.75	265.91	NaN	NaN
2368.3	266.0683333	NaN	NaN
2368.85	266.2266667	NaN	NaN
2369.4	266.385	NaN	NaN
2369.95	266.5506667	NaN	NaN
2370.5	266.7163333	NaN	NaN
2371.05	266.882	NaN	NaN
2371.6	267.051	NaN	NaN
2372.15	267.22	NaN	NaN
2372.7	267.389	NaN	NaN
2373.25	267.5643333	NaN	NaN
2373.8	267.7396667	NaN	NaN
2374.35	267.915	NaN	NaN
2374.9	268.0923333	NaN	NaN
2375.45	268.2696667	NaN	NaN
2376	268.447	NaN	NaN
2376.55	268.641	NaN	NaN
2377.1	268.835	NaN	NaN
2377.65	269.029	NaN	NaN
2378.2	269.213	NaN	NaN
2378.75	269.397	NaN	NaN
2379.3	269.581	NaN	NaN
2379.85	269.7773333	NaN	NaN
2380.4	269.9736667	NaN	NaN
2380.95	270.17	NaN	NaN
2381.5	270.3593333	NaN	NaN
2382.05	270.5486667	NaN	NaN
2382.6	270.738	NaN	NaN
2383.15	270.932	NaN	NaN
2383.7	271.126	NaN	NaN
2384.25	271.32	NaN	NaN
2384.8	271.5186667	NaN	NaN
2385.35	271.7173333	NaN	NaN
2385.9	271.916	NaN	NaN
2386.45	272.1116667	NaN	NaN
2387	272.3073333	NaN	NaN
2387.55	272.503	NaN	NaN
2388.1	272.703	NaN	NaN
2388.65	272.903	NaN	NaN
2389.2	273.103	NaN	NaN
2389.75	273.307	NaN	NaN
2390.3	273.511	NaN	NaN
2390.85	273.715	NaN	NaN
2391.4	273.9216667	NaN	NaN
2391.95	274.1283333	NaN	NaN
2392.5	274.335	NaN	NaN
2393.05	274.5403333	NaN	NaN
2393.6	274.7456667	NaN	NaN
2394.15	274.951	NaN	NaN
2394.7	275.154	NaN	NaN
2395.25	275.357	NaN	NaN
2395.8	275.56	NaN	NaN
2396.35	275.7606667	NaN	NaN
2396.9	275.9613333	NaN	NaN
2397.45	276.162	NaN	NaN
2398	276.3616667	NaN	NaN
2398.55	276.5613333	NaN	NaN
2399.1	276.761	NaN	NaN
2399.65	276.954	NaN	NaN
2400.2	277.147	NaN	NaN
2400.75	277.34	NaN	NaN
2401.3	277.5373333	NaN	NaN
2401.85	277.7346667	NaN	NaN
2402.4	277.932	NaN	NaN
2402.95	278.136	NaN	NaN
2403.5	278.34	NaN	NaN
2404.05	278.544	NaN	NaN
2404.6	278.7323333	NaN	NaN
2405.15	278.9206667	NaN	NaN
2405.7	279.109	NaN	NaN
2406.25	279.3133333	NaN	NaN
2406.8	279.5176667	NaN	NaN
2407.35	279.722	NaN	NaN
2407.9	279.92	NaN	NaN
2408.45	280.118	NaN	NaN
2409	280.316	NaN	NaN
2409.55	280.511	NaN	NaN
2410.1	280.706	NaN	NaN
2410.65	280.901	NaN	NaN
2411.2	281.0713333	NaN	NaN
2411.75	281.2416667	NaN	NaN
2412.3	281.412	NaN	NaN
2412.85	281.5926667	NaN	NaN
2413.4	281.7733333	NaN	NaN
2413.95	281.954	NaN	NaN
2414.5	282.1466667	NaN	NaN
2415.05	282.3393333	NaN	NaN
2415.6	282.532	NaN	NaN
2416.15	282.7143333	NaN	NaN
2416.7	282.8966667	NaN	NaN
2417.25	283.079	NaN	NaN
2417.8	283.257	NaN	NaN
2418.35	283.435	NaN	NaN
2418.9	283.613	NaN	NaN
2419.45	283.787	NaN	NaN
2420	283.961	NaN	NaN
2420.55	284.135	NaN	NaN
2421.1	284.307	NaN	NaN
2421.65	284.479	NaN	NaN
2422.2	284.651	NaN	NaN
2422.75	284.821	NaN	NaN
2423.3	284.991	NaN	NaN
2423.85	285.161	NaN	NaN
2424.4	285.331	NaN	NaN
2424.95	285.501	NaN	NaN
2425.5	285.671	NaN	NaN
2426.05	285.8426667	NaN	NaN
2426.6	286.0143333	NaN	NaN
2427.15	286.186	NaN	NaN
2427.7	286.3523333	NaN	NaN
2428.25	286.5186667	NaN	NaN
2428.8	286.685	NaN	NaN
2429.35	286.8453333	NaN	NaN
2429.9	287.0056667	NaN	NaN
2430.45	287.166	NaN	NaN
2431	287.3293333	NaN	NaN
2431.55	287.4926667	NaN	NaN
2432.1	287.656	NaN	NaN
2432.65	287.8173333	NaN	NaN
2433.2	287.9786667	NaN	NaN
2433.75	288.14	NaN	NaN
2434.3	288.2923333	NaN	NaN
2434.85	288.4446667	NaN	NaN
2435.4	288.597	NaN	NaN
2435.95	288.7536667	NaN	NaN
2436.5	288.9103333	NaN	NaN
2437.05	289.067	NaN	NaN
2437.6	289.2223333	NaN	NaN
2438.15	289.3776667	NaN	NaN
2438.7	289.533	NaN	NaN
2439.25	289.6883333	NaN	NaN
2439.8	289.8436667	NaN	NaN
2440.35	289.999	NaN	NaN
2440.9	290.142	NaN	NaN
2441.45	290.285	NaN	NaN
2442	290.428	NaN	NaN
2442.55	290.5766667	NaN	NaN
2443.1	290.7253333	NaN	NaN
2443.65	290.874	NaN	NaN
2444.2	291.0236667	NaN	NaN
2444.75	291.1733333	NaN	NaN
2445.3	291.323	NaN	NaN
2445.85	291.491	NaN	NaN
2446.4	291.659	NaN	NaN
2446.95	291.827	NaN	NaN
2447.5	291.9973333	NaN	NaN
2448.05	292.1676667	NaN	NaN
2448.6	292.338	NaN	NaN
2449.15	292.52	NaN	NaN
2449.7	292.702	NaN	NaN
2450.25	292.884	NaN	NaN
2450.8	293.0683333	NaN	NaN
2451.35	293.2526667	NaN	NaN
2451.9	293.437	NaN	NaN
2452.45	293.637	NaN	NaN
2453	293.837	NaN	NaN
2453.55	294.037	NaN	NaN
2454.1	294.2323333	NaN	NaN
2454.65	294.4276667	NaN	NaN
2455.2	294.623	NaN	NaN
2455.75	294.8236667	NaN	NaN
2456.3	295.0243333	NaN	NaN
2456.85	295.225	NaN	NaN
2457.4	295.4136667	NaN	NaN
2457.95	295.6023333	NaN	NaN
2458.5	295.791	NaN	NaN
2459.05	295.9626667	NaN	NaN
2459.6	296.1343333	NaN	NaN
2460.15	296.306	NaN	NaN
2460.7	296.4996667	NaN	NaN
2461.25	296.6933333	NaN	NaN
2461.8	296.887	NaN	NaN
2462.35	297.0826667	NaN	NaN
2462.9	297.2783333	NaN	NaN
2463.45	297.474	NaN	NaN
2464	297.6836667	NaN	NaN
2464.55	297.8933333	NaN	NaN
2465.1	298.103	NaN	NaN
2465.65	298.299	NaN	NaN
2466.2	298.495	NaN	NaN
2466.75	298.691	NaN	NaN
2467.3	298.8863333	NaN	NaN
2467.85	299.0816667	NaN	NaN
2468.4	299.277	NaN	NaN
2468.95	299.4613333	NaN	NaN
2469.5	299.6456667	NaN	NaN
2470.05	299.83	NaN	NaN
2470.6	300.0163333	NaN	NaN
2471.15	300.2026667	NaN	NaN
2471.7	300.389	NaN	NaN
2472.25	300.5946667	NaN	NaN
2472.8	300.8003333	NaN	NaN
2473.35	301.006	NaN	NaN
2473.9	301.2176667	NaN	NaN
2474.45	301.4293333	NaN	NaN
2475	301.641	NaN	NaN
2475.55	301.8393333	NaN	NaN
2476.1	302.0376667	NaN	NaN
2476.65	302.236	NaN	NaN
2477.2	302.428	NaN	NaN
2477.75	302.62	NaN	NaN
2478.3	302.812	NaN	NaN
2478.85	303.0016667	NaN	NaN
2479.4	303.1913333	NaN	NaN
2479.95	303.381	NaN	NaN
2480.5	303.5656667	NaN	NaN
2481.05	303.7503333	NaN	NaN
2481.6	303.935	NaN	NaN
2482.15	304.1206667	NaN	NaN
2482.7	304.3063333	NaN	NaN
2483.25	304.492	NaN	NaN
2483.8	304.668	NaN	NaN
2484.35	304.844	NaN	NaN
2484.9	305.02	NaN	NaN
2485.45	305.217	NaN	NaN
2486	305.414	NaN	NaN
2486.55	305.611	NaN	NaN
2487.1	305.8176667	NaN	NaN
2487.65	306.0243333	NaN	NaN
2488.2	306.231	NaN	NaN
2488.75	306.4636667	NaN	NaN
2489.3	306.6963333	NaN	NaN
2489.85	306.929	NaN	NaN
2490.4	307.1576667	NaN	NaN
2490.95	307.3863333	NaN	NaN
2491.5	307.615	NaN	NaN
2492.05	307.8403333	NaN	NaN
2492.6	308.0656667	NaN	NaN
2493.15	308.291	NaN	NaN
2493.7	308.5226667	NaN	NaN
2494.25	308.7543333	NaN	NaN
2494.8	308.986	NaN	NaN
2495.35	309.2326667	NaN	NaN
2495.9	309.4793333	NaN	NaN
2496.45	309.726	NaN	NaN
2497	309.9743333	NaN	NaN
2497.55	310.2226667	NaN	NaN
2498.1	310.471	NaN	NaN
2498.65	310.7146667	NaN	NaN
2499.2	310.9583333	NaN	NaN
2499.75	311.202	NaN	NaN
2500.3	311.453	NaN	NaN
2500.85	311.704	NaN	NaN
2501.4	311.955	NaN	NaN
2501.95	312.2036667	NaN	NaN
2502.5	312.4523333	NaN	NaN
2503.05	312.701	NaN	NaN
2503.6	312.937	NaN	NaN
2504.15	313.173	NaN	NaN
2504.7	313.409	NaN	NaN
2505.25	313.626	NaN	NaN
2505.8	313.843	NaN	NaN
2506.35	314.06	NaN	NaN
2506.9	314.2773333	NaN	NaN
2507.45	314.4946667	NaN	NaN
2508	314.712	NaN	NaN
2508.55	314.923	NaN	NaN
2509.1	315.134	NaN	NaN
2509.65	315.345	NaN	NaN
2510.2	315.556	NaN	NaN
2510.75	315.767	NaN	NaN
2511.3	315.978	NaN	NaN
2511.85	316.1686667	NaN	NaN
2512.4	316.3593333	NaN	NaN
2512.95	316.55	NaN	NaN
2513.5	316.7286667	NaN	NaN
2514.05	316.9073333	NaN	NaN
2514.6	317.086	NaN	NaN
2515.15	317.288	NaN	NaN
2515.7	317.49	NaN	NaN
2516.25	317.692	NaN	NaN
2516.8	317.902	NaN	NaN
2517.35	318.112	NaN	NaN
2517.9	318.322	NaN	NaN
2518.45	318.534	NaN	NaN
2519	318.746	NaN	NaN
2519.55	318.958	NaN	NaN
2520.1	319.194	NaN	NaN
2520.65	319.43	NaN	NaN
2521.2	319.666	NaN	NaN
2521.75	319.899	NaN	NaN
2522.3	320.132	NaN	NaN
2522.85	320.365	NaN	NaN
2523.4	320.595	NaN	NaN
2523.95	320.825	NaN	NaN
2524.5	321.055	NaN	NaN
2525.05	321.277	NaN	NaN
2525.6	321.499	NaN	NaN
2526.15	321.721	NaN	NaN
2526.7	321.9283333	NaN	NaN
2527.25	322.1356667	NaN	NaN
2527.8	322.343	NaN	NaN
2528.35	322.5406667	NaN	NaN
2528.9	322.7383333	NaN	NaN
2529.45	322.936	NaN	NaN
2530	323.1296667	NaN	NaN
2530.55	323.3233333	NaN	NaN
2531.1	323.517	NaN	NaN
2531.65	323.7003333	NaN	NaN
2532.2	323.8836667	NaN	NaN
2532.75	324.067	NaN	NaN
2533.3	324.2473333	NaN	NaN
2533.85	324.4276667	NaN	NaN
2534.4	324.608	NaN	NaN
2534.95	324.782	NaN	NaN
2535.5	324.956	NaN	NaN
2536.05	325.13	NaN	NaN
2536.6	325.296	NaN	NaN
2537.15	325.462	NaN	NaN
2537.7	325.628	NaN	NaN
2538.25	325.7866667	NaN	NaN
2538.8	325.9453333	NaN	NaN
2539.35	326.104	NaN	NaN
2539.9	326.266	NaN	NaN
2540.45	326.428	NaN	NaN
2541	326.59	NaN	NaN
2541.55	326.746	NaN	NaN
2542.1	326.902	NaN	NaN
2542.65	327.058	NaN	NaN
2543.2	327.2053333	NaN	NaN
2543.75	327.3526667	NaN	NaN
2544.3	327.5	NaN	NaN
2544.85	327.6443333	NaN	NaN
2545.4	327.7886667	NaN	NaN
2545.95	327.933	NaN	NaN
2546.5	328.079	NaN	NaN
2547.05	328.225	NaN	NaN
2547.6	328.371	NaN	NaN
2548.15	328.5173333	NaN	NaN
2548.7	328.6636667	NaN	NaN
2549.25	328.81	NaN	NaN
2549.8	328.952	NaN	NaN
2550.35	329.094	NaN	NaN
2550.9	329.236	NaN	NaN
2551.45	329.3736667	NaN	NaN
2552	329.5113333	NaN	NaN
2552.55	329.649	NaN	NaN
2553.1	329.7906667	NaN	NaN
2553.65	329.9323333	NaN	NaN
2554.2	330.074	NaN	NaN
2554.75	330.2086667	NaN	NaN
2555.3	330.3433333	NaN	NaN
2555.85	330.478	NaN	NaN
2556.4	330.622	NaN	NaN
2556.95	330.766	NaN	NaN
2557.5	330.91	NaN	NaN
2558.05	331.054	NaN	NaN
2558.6	331.198	NaN	NaN
2559.15	331.342	NaN	NaN
2559.7	331.4826667	NaN	NaN
2560.25	331.6233333	NaN	NaN
2560.8	331.764	NaN	NaN
2561.35	331.9006667	NaN	NaN
2561.9	332.0373333	NaN	NaN
2562.45	332.174	NaN	NaN
2563	332.317	NaN	NaN
2563.55	332.46	NaN	NaN
2564.1	332.603	NaN	NaN
2564.65	332.7513333	NaN	NaN
2565.2	332.8996667	NaN	NaN
2565.75	333.048	NaN	NaN
2566.3	333.1936667	NaN	NaN
2566.85	333.3393333	NaN	NaN
2567.4	333.485	NaN	NaN
2567.95	333.617	NaN	NaN
2568.5	333.749	NaN	NaN
2569.05	333.881	NaN	NaN
2569.6	334.002	NaN	NaN
2570.15	334.123	NaN	NaN
2570.7	334.244	NaN	NaN
2571.25	334.3553333	NaN	NaN
2571.8	334.4666667	NaN	NaN
2572.35	334.578	NaN	NaN
2572.9	334.6893333	NaN	NaN
2573.45	334.8006667	NaN	NaN
2574	334.912	NaN	NaN
2574.55	335.0156667	NaN	NaN
2575.1	335.1193333	NaN	NaN
2575.65	335.223	NaN	NaN
2576.2	335.33	NaN	NaN
2576.75	335.437	NaN	NaN
2577.3	335.544	NaN	NaN
2577.85	335.6506667	NaN	NaN
2578.4	335.7573333	NaN	NaN
2578.95	335.864	NaN	NaN
2579.5	335.9683333	NaN	NaN
2580.05	336.0726667	NaN	NaN
2580.6	336.177	NaN	NaN
2581.15	336.2866667	NaN	NaN
2581.7	336.3963333	NaN	NaN
2582.25	336.506	NaN	NaN
2582.8	336.6253333	NaN	NaN
2583.35	336.7446667	NaN	NaN
2583.9	336.864	NaN	NaN
2584.45	336.9893333	NaN	NaN
2585	337.1146667	NaN	NaN
2585.55	337.24	NaN	NaN
2586.1	337.377	NaN	NaN
2586.65	337.514	NaN	NaN
2587.2	337.651	NaN	NaN
2587.75	337.8006667	NaN	NaN
2588.3	337.9503333	NaN	NaN
2588.85	338.1	NaN	NaN
2589.4	338.266	NaN	NaN
2589.95	338.432	NaN	NaN
2590.5	338.598	NaN	NaN
2591.05	338.775	NaN	NaN
2591.6	338.952	NaN	NaN
2592.15	339.129	NaN	NaN
2592.7	339.314	NaN	NaN
2593.25	339.499	NaN	NaN
2593.8	339.684	NaN	NaN
2594.35	339.8876667	NaN	NaN
2594.9	340.0913333	NaN	NaN
2595.45	340.295	NaN	NaN
2596	340.5233333	NaN	NaN
2596.55	340.7516667	NaN	NaN
2597.1	340.98	NaN	NaN
2597.65	341.228	NaN	NaN
2598.2	341.476	NaN	NaN
2598.75	341.724	NaN	NaN
2599.3	341.996	NaN	NaN
2599.85	342.268	NaN	NaN
2600.4	342.54	NaN	NaN
2600.95	342.8603333	NaN	NaN
2601.5	343.1806667	NaN	NaN
