# depth age thinning accu x_origin accu_steady
1.930000000000000000e+02 6.772255492790432982e+03 9.196723425303999777e-01 2.436439410096557720e-02 3.558115478072464839e+02 1.650000000000000078e-02
1.940000000000000000e+02 6.817124568648819150e+03 9.191811297450576124e-01 2.477129505585726199e-02 3.557234116077017916e+02 1.650000000000000078e-02
1.950000000000000000e+02 6.861596895619845782e+03 9.186902282293015753e-01 2.680126837942907111e-02 3.556352502700613627e+02 1.650000000000000078e-02
1.960000000000000000e+02 6.904618722741372949e+03 9.181995149789664579e-01 2.518528702882616432e-02 3.555470637799814426e+02 1.650000000000000078e-02
1.970000000000000000e+02 6.945234090668127465e+03 9.177088673192134172e-01 2.457218473507935194e-02 3.554588079668239970e+02 1.650000000000000078e-02
1.980000000000000000e+02 6.989462476143784443e+03 9.172185306229079238e-01 2.458685086087357419e-02 3.553704827783813585e+02 1.650000000000000078e-02
1.990000000000000000e+02 7.033799993605764939e+03 9.167286270985935959e-01 2.401208040276421249e-02 3.552821765254336128e+02 1.650000000000000078e-02
2.000000000000000000e+02 7.078361532841367989e+03 9.162389114092037712e-01 2.384974116865699878e-02 3.551938450372779243e+02 1.650000000000000078e-02
2.010000000000000000e+02 7.123870619179559981e+03 9.157493835424302953e-01 2.347391603338045904e-02 3.551054440926969278e+02 1.650000000000000078e-02
2.020000000000000000e+02 7.169769940685446272e+03 9.152601657256101975e-01 2.218448164115219973e-02 3.550170178587512169e+02 1.650000000000000078e-02
2.030000000000000000e+02 7.217137550840850054e+03 9.147712576963695774e-01 2.309442753020860342e-02 3.549285663209674340e+02 1.650000000000000078e-02
2.040000000000000000e+02 7.266329216776822250e+03 9.142826591930672819e-01 2.438247023122848064e-02 3.548400894648595454e+02 1.650000000000000078e-02
2.050000000000000000e+02 7.313196828584012110e+03 9.137943699542661058e-01 2.584599855708406835e-02 3.547515872759291824e+02 1.650000000000000078e-02
2.060000000000000000e+02 7.357051843961895429e+03 9.133063897185323965e-01 2.298303696991416123e-02 3.546630597396656412e+02 1.650000000000000078e-02
2.070000000000000000e+02 7.400756041116925189e+03 9.128187182253122423e-01 2.334729206207820582e-02 3.545745068415454853e+02 1.650000000000000078e-02
2.080000000000000000e+02 7.448421968521035524e+03 9.123313552140044358e-01 2.384467845296099620e-02 3.544859285670331133e+02 1.650000000000000078e-02
2.090000000000000000e+02 7.495090797747801844e+03 9.118443004242605676e-01 2.473075274231255338e-02 3.543973249015800775e+02 1.650000000000000078e-02
2.100000000000000000e+02 7.540554722550302358e+03 9.113575539613087972e-01 2.609892158922459335e-02 3.543086958306257088e+02 1.650000000000000078e-02
2.110000000000000000e+02 7.584619628743585963e+03 9.108713770377964147e-01 2.575330891238441708e-02 3.542201520825335024e+02 1.650000000000000078e-02
2.120000000000000000e+02 7.626345418972392508e+03 9.103864898377403980e-01 2.517223383562053676e-02 3.541323545368475720e+02 1.650000000000000078e-02
2.130000000000000000e+02 7.669493532169465652e+03 9.099030138160936199e-01 2.527066772639440309e-02 3.540445317951271136e+02 1.650000000000000078e-02
2.140000000000000000e+02 7.713106176492126906e+03 9.094209470976908349e-01 2.525143861274158422e-02 3.539566838429063864e+02 1.650000000000000078e-02
2.150000000000000000e+02 7.756619106615059536e+03 9.089402878202916813e-01 2.510519846919030684e-02 3.538688106657073718e+02 1.650000000000000078e-02
2.160000000000000000e+02 7.800199758476521311e+03 9.084610341311505355e-01 2.483391289325427922e-02 3.537809122490395453e+02 1.650000000000000078e-02
2.170000000000000000e+02 7.844228592158342508e+03 9.079831841906360612e-01 2.484703173201128004e-02 3.536929885783998770e+02 1.650000000000000078e-02
2.180000000000000000e+02 7.888571757384231205e+03 9.075067361701421031e-01 2.513192771828434008e-02 3.536050396392727748e+02 1.650000000000000078e-02
2.190000000000000000e+02 7.932918940170745373e+03 9.070316882529259050e-01 2.503947493220057968e-02 3.535170654171302544e+02 1.650000000000000078e-02
2.200000000000000000e+02 7.976573202427520300e+03 9.065580386332144913e-01 2.371133893005927806e-02 3.534290658974317125e+02 1.650000000000000078e-02
2.210000000000000000e+02 8.021411214283129993e+03 9.060857855174849762e-01 2.296238219507932068e-02 3.533410410656239833e+02 1.650000000000000078e-02
2.220000000000000000e+02 8.068056933122288683e+03 9.056149271230782283e-01 2.327264356819522262e-02 3.532529909071413385e+02 1.650000000000000078e-02
2.230000000000000000e+02 8.116540384450392594e+03 9.051454616789864627e-01 2.392948315318152788e-02 3.531649154074056014e+02 1.650000000000000078e-02
2.240000000000000000e+02 8.163427620147506786e+03 9.046773874257003634e-01 2.227554114991541975e-02 3.530768145518258052e+02 1.650000000000000078e-02
2.250000000000000000e+02 8.210519918830363167e+03 9.042107026151330329e-01 2.316574706219204013e-02 3.529886883257985346e+02 1.650000000000000078e-02
2.260000000000000000e+02 8.260167957148747519e+03 9.037454055103962824e-01 2.369133000876162340e-02 3.529005367147076981e+02 1.650000000000000078e-02
2.270000000000000000e+02 8.307232608969390640e+03 9.032814943858966661e-01 2.377227741584742732e-02 3.528123597039245283e+02 1.650000000000000078e-02
2.280000000000000000e+02 8.353907362014950195e+03 9.028189675285326343e-01 2.317300403636823533e-02 3.527241572788076951e+02 1.650000000000000078e-02
2.290000000000000000e+02 8.400676738979624133e+03 9.023578232346310957e-01 2.349557545845413695e-02 3.526359294247031926e+02 1.650000000000000078e-02
2.300000000000000000e+02 8.448683407330374393e+03 9.018980598130317272e-01 2.400946162365861711e-02 3.525476761269442250e+02 1.650000000000000078e-02
2.310000000000000000e+02 8.495456268099480440e+03 9.014396755837864594e-01 2.471038187706423375e-02 3.524593973708514909e+02 1.650000000000000078e-02
2.320000000000000000e+02 8.541288793985775555e+03 9.009826688778407311e-01 2.480841495953208312e-02 3.523710931417327288e+02 1.650000000000000078e-02
2.330000000000000000e+02 8.586205107636475077e+03 9.005270380378139761e-01 2.507001274909089264e-02 3.522827634248832283e+02 1.650000000000000078e-02
2.340000000000000000e+02 8.630903703098789265e+03 9.000727814172173602e-01 2.550580322655662466e-02 3.521944082055853755e+02 1.650000000000000078e-02
2.350000000000000000e+02 8.674929830462011523e+03 8.996198973808676724e-01 2.476888273939056861e-02 3.521060274691088807e+02 1.650000000000000078e-02
2.360000000000000000e+02 8.718803687836969402e+03 8.991683843048617897e-01 2.467551109879976418e-02 3.520176212007105505e+02 1.650000000000000078e-02
2.370000000000000000e+02 8.763763112975844706e+03 8.987182405763816107e-01 2.449182789097157850e-02 3.519291893856346292e+02 1.650000000000000078e-02
2.380000000000000000e+02 8.808906282379157346e+03 8.982694645937185918e-01 2.392462363031783168e-02 3.518407320091123438e+02 1.650000000000000078e-02
2.390000000000000000e+02 8.854711675526432373e+03 8.978220547665393125e-01 2.542121833991437332e-02 3.517522490563623023e+02 1.650000000000000078e-02
2.400000000000000000e+02 8.901011632510109848e+03 8.973760095148214377e-01 2.572172971619516441e-02 3.516637405125901523e+02 1.650000000000000078e-02
2.410000000000000000e+02 8.944279719357517024e+03 8.969313272716339380e-01 2.568454962815647225e-02 3.515752063629887516e+02 1.650000000000000078e-02
2.420000000000000000e+02 8.987657916458349064e+03 8.964880064785212266e-01 2.576017787723232366e-02 3.514866465927381114e+02 1.650000000000000078e-02
2.430000000000000000e+02 9.031051922061062214e+03 8.960460455896606113e-01 2.567643975337607562e-02 3.513980611870054531e+02 1.650000000000000078e-02
2.440000000000000000e+02 9.074375150718115037e+03 8.956054430700983726e-01 2.546518845878451009e-02 3.513094501309448674e+02 1.650000000000000078e-02
2.450000000000000000e+02 9.117915152734562071e+03 8.951661892287808842e-01 2.508036554077633373e-02 3.512208134096977687e+02 1.650000000000000078e-02
2.460000000000000000e+02 9.162041007723291841e+03 8.947280252880329687e-01 2.449447021517603407e-02 3.511325367584962009e+02 1.650000000000000078e-02
2.470000000000000000e+02 9.206829103088719421e+03 8.942906471146065961e-01 2.593975676117086376e-02 3.510447311235506618e+02 1.650000000000000078e-02
2.480000000000000000e+02 9.252556119059119737e+03 8.938540365006881760e-01 2.681734257031440083e-02 3.509569000345822474e+02 1.650000000000000078e-02
2.490000000000000000e+02 9.294625319956114254e+03 8.934181926514535022e-01 2.560191192414255565e-02 3.508690434768290061e+02 1.650000000000000078e-02
2.500000000000000000e+02 9.337019189750672012e+03 8.929831147746050135e-01 2.625716743510074849e-02 3.507811614355159691e+02 1.650000000000000078e-02
2.510000000000000000e+02 9.380653410416938641e+03 8.925488020814914547e-01 2.666749849744619316e-02 3.506932538958554346e+02 1.650000000000000078e-02
2.520000000000000000e+02 9.423085541130389174e+03 8.921152537863334953e-01 2.708284810206481805e-02 3.506053208430467976e+02 1.650000000000000078e-02
2.530000000000000000e+02 9.464878799828944466e+03 8.916824691067195552e-01 2.816437525152699906e-02 3.505173622622765492e+02 1.650000000000000078e-02
2.540000000000000000e+02 9.505837429966168202e+03 8.912504472643127951e-01 2.622718637559529054e-02 3.504293781387181639e+02 1.650000000000000078e-02
2.550000000000000000e+02 9.545675667535791945e+03 8.908191874821478340e-01 2.588683628544642679e-02 3.503413684575324396e+02 1.650000000000000078e-02
2.560000000000000000e+02 9.589712785588826591e+03 8.903886889877971056e-01 2.682120396977930032e-02 3.502533332038670437e+02 1.650000000000000078e-02
2.570000000000000000e+02 9.632511368373385267e+03 8.899589510114790381e-01 2.699535074395301854e-02 3.501652723628567401e+02 1.650000000000000078e-02
2.580000000000000000e+02 9.674340149174089674e+03 8.895299727871223139e-01 2.746244427586154446e-02 3.500771859196233891e+02 1.650000000000000078e-02
2.590000000000000000e+02 9.715975018576751609e+03 8.891017535512167891e-01 2.786944471576704649e-02 3.499890738592757771e+02 1.650000000000000078e-02
2.600000000000000000e+02 9.756631427761876694e+03 8.886742925438999574e-01 2.819606326413557837e-02 3.499009361669097302e+02 1.650000000000000078e-02
2.610000000000000000e+02 9.796845871722669472e+03 8.882475890080950842e-01 2.891641261493706552e-02 3.498127728276081712e+02 1.650000000000000078e-02
2.620000000000000000e+02 9.836616966646059154e+03 8.878216421901442557e-01 2.720596024394177082e-02 3.497245838264407780e+02 1.650000000000000078e-02
2.630000000000000000e+02 9.875425343556902590e+03 8.873964513396110920e-01 2.565055921042635675e-02 3.496363691484643255e+02 1.650000000000000078e-02
2.640000000000000000e+02 9.918491315539093193e+03 8.869720157089195922e-01 2.691243758850142900e-02 3.495481287787225710e+02 1.650000000000000078e-02
2.650000000000000000e+02 9.961810722243915734e+03 8.865483345539848514e-01 2.667183411952947850e-02 3.494598627022460846e+02 1.650000000000000078e-02
2.660000000000000000e+02 1.000374787038326576e+04 8.861254071332620441e-01 2.672412212044879623e-02 3.493715709040524757e+02 1.650000000000000078e-02
2.670000000000000000e+02 1.004616536884193920e+04 8.857032327098377511e-01 2.694252473693396419e-02 3.492832533691461094e+02 1.650000000000000078e-02
2.680000000000000000e+02 1.008829445948588545e+04 8.852818105479582922e-01 2.777671942693505161e-02 3.491949100825183336e+02 1.650000000000000078e-02
2.690000000000000000e+02 1.012986029129973394e+04 8.848611399162277236e-01 2.771185006966298339e-02 3.491065410291474223e+02 1.650000000000000078e-02
2.700000000000000000e+02 1.017054619109906525e+04 8.844412200862339368e-01 2.784988932551473589e-02 3.490181461939982910e+02 1.650000000000000078e-02
2.710000000000000000e+02 1.021138349101134554e+04 8.840220503323313883e-01 2.816454936148572730e-02 3.489297255620229521e+02 1.650000000000000078e-02
2.720000000000000000e+02 1.025181523554261912e+04 8.836036299325258359e-01 2.731850343961421401e-02 3.488412791181599459e+02 1.650000000000000078e-02
2.730000000000000000e+02 1.029232183962816089e+04 8.831859581675294280e-01 2.673741801726335285e-02 3.487528068473349094e+02 1.650000000000000078e-02
2.740000000000000000e+02 1.033378785635597160e+04 8.827690343212930557e-01 2.663431670148405303e-02 3.486643087344601213e+02 1.650000000000000078e-02
2.750000000000000000e+02 1.037655335748437028e+04 8.823528576810230062e-01 2.726083161724941403e-02 3.485757847644345588e+02 1.650000000000000078e-02
2.760000000000000000e+02 1.041874476281689385e+04 8.819374275368462301e-01 2.607492699763075752e-02 3.484872349221441823e+02 1.650000000000000078e-02
2.770000000000000000e+02 1.046072881851543025e+04 8.815227431820616966e-01 2.579592482937282868e-02 3.483986591924614800e+02 1.650000000000000078e-02
2.780000000000000000e+02 1.050441634552111464e+04 8.811088039130626770e-01 2.633994973489260302e-02 3.483100575602458093e+02 1.650000000000000078e-02
2.790000000000000000e+02 1.054855506036500992e+04 8.806956089597964832e-01 2.891400568169869706e-02 3.482214300103431697e+02 1.650000000000000078e-02
2.800000000000000000e+02 1.059040487142213715e+04 8.802830488633011097e-01 2.986086304908802669e-02 3.481328595201407552e+02 1.650000000000000078e-02
2.810000000000000000e+02 1.062950601702200947e+04 8.798707943699336509e-01 2.804868468975910134e-02 3.480450624644283835e+02 1.650000000000000078e-02
2.820000000000000000e+02 1.066736474905362593e+04 8.794587834033991136e-01 2.616232926924476690e-02 3.479572397038256781e+02 1.650000000000000078e-02
2.830000000000000000e+02 1.070965014988670191e+04 8.790470157965774023e-01 2.638427502667984800e-02 3.478693912232766934e+02 1.650000000000000078e-02
2.840000000000000000e+02 1.075301386185275078e+04 8.786354913827963964e-01 2.691860907113878543e-02 3.477815170077121252e+02 1.650000000000000078e-02
2.850000000000000000e+02 1.079606578983580221e+04 8.782242099954140624e-01 2.641489362814498573e-02 3.476936170420496524e+02 1.650000000000000078e-02
2.860000000000000000e+02 1.083816335011501360e+04 8.778131714680730280e-01 2.574926626090513759e-02 3.476056913111934250e+02 1.650000000000000078e-02
2.870000000000000000e+02 1.088194945604266286e+04 8.774023756347939518e-01 2.654584906899724178e-02 3.475177398000345761e+02 1.650000000000000078e-02
2.880000000000000000e+02 1.092580615556312114e+04 8.769918223291819359e-01 2.665715250500263339e-02 3.474297624934507667e+02 1.650000000000000078e-02
2.890000000000000000e+02 1.096875306093656218e+04 8.765815113857990948e-01 2.657731741980108239e-02 3.473417593763064133e+02 1.650000000000000078e-02
2.900000000000000000e+02 1.101149030508153010e+04 8.761714426390083688e-01 2.634827462148715133e-02 3.472537304334525743e+02 1.650000000000000078e-02
2.910000000000000000e+02 1.105456292122159903e+04 8.757616159234032915e-01 2.536895279847197968e-02 3.471656756497270635e+02 1.650000000000000078e-02
2.920000000000000000e+02 1.109839564794352736e+04 8.753520310740443566e-01 2.680259494783296392e-02 3.470775950099541660e+02 1.650000000000000078e-02
2.930000000000000000e+02 1.114342697190690888e+04 8.749426879257893308e-01 2.693109292480552405e-02 3.469894884989449224e+02 1.650000000000000078e-02
2.940000000000000000e+02 1.118519769139866912e+04 8.745335863137082555e-01 2.609960531128964825e-02 3.469013561014969582e+02 1.650000000000000078e-02
2.950000000000000000e+02 1.122824592879997363e+04 8.741247260738618241e-01 2.482947308928959082e-02 3.468131978023945408e+02 1.650000000000000078e-02
2.960000000000000000e+02 1.127271201177738294e+04 8.737161070414652952e-01 2.658685653311336147e-02 3.467250135864084655e+02 1.650000000000000078e-02
2.970000000000000000e+02 1.131880789646770427e+04 8.733077290523569847e-01 2.712827195077619283e-02 3.466368034382959991e+02 1.650000000000000078e-02
2.980000000000000000e+02 1.136073330347451338e+04 8.728995919428592654e-01 2.635180351925278316e-02 3.465485673428011637e+02 1.650000000000000078e-02
2.990000000000000000e+02 1.140347889382305402e+04 8.724916955491824888e-01 2.672431997363855852e-02 3.464603052846543392e+02 1.650000000000000078e-02
